variable,data,correlation_true,correlation_pred,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
age_55,health,-0.0249156848929287,-0.0226510154665936,0.0027256560114908,0.0561531449407474,0.0702479338842975,0.9714963321085868,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,3.691394264547607,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,2.385415205948068,6.28014348282496,0.9438468550592526,0.9297520661157024,-0.01409478894355,0.01409478894355
age_65,health,-0.0139073949468543,-0.0136933930082125,0.0015787510725416,0.058653149891383,0.0509461426491994,1.0147485068952091,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,4.169444931801222,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,2.483566474897516,6.28014348282496,0.941346850108617,0.9490538573508006,0.0077070072421835,-0.0077070072421836
age_75,health,0.0729555305206691,0.0079223518042251,0.0053989376795577,0.0570167018621616,0.06187624750499,0.986436588484362,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,1.3930492293166985,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,1.8419013975073808,6.28014348282496,0.9429832981378384,0.93812375249501,-0.0048595456428283,0.0048595456428284
age_85,health,0.0987587161984182,0.0616648823820905,0.0057896553035405,0.0552851182197496,0.0893246187363834,0.9564787444648052,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,8.619291784717866,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,3.258299617260006,6.28014348282496,0.9447148817802504,0.9106753812636166,-0.0340395005166337,0.0340395005166338
age_MISS,health,0.0713154201193162,0.030990863397542,0.0038337933679947,0.0570190063354451,0.0798122065727699,0.9864764577979104,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,24.21559184609884,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,5.119354871728959,6.28014348282496,0.9429809936645548,0.92018779342723,-0.0227932002373248,0.0227932002373247
sexMALE,health,-0.0425491813609243,-0.0254281777979036,0.0042324913018698,0.059169855755078,0.0561478322672352,1.0236879501247618,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,-1.9650593152691511,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,0.1886095329514086,6.28014348282496,0.940830144244922,0.9438521677327648,0.0030220234878427,-0.0030220234878428
sexFEMALE,health,0.0425491813609243,0.0254281777979036,0.0042324913018698,0.0561478322672352,0.059169855755078,0.9714044184172652,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,-1.965059315269152,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,-0.1886095329514091,6.28014348282496,0.9438521677327648,0.940830144244922,-0.0030220234878427,0.0030220234878428
pcg42,health,0.0025007428531055,-0.0019360314791683,0.000133673012268,0.0576954069298952,0.1666666666666666,0.9981787533191624,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,1030.998390213871,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,32.13512718491982,6.28014348282496,0.9423045930701048,0.8333333333333334,-0.1089712597367714,0.1089712597367714
pcg45,health,-0.0047265861183172,-0.0007900632885547,2.196464079292715e-05,0.0578099838969404,0.0,1.0001610305958133,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,6211.000000000003,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,78.8098978555359,6.28014348282496,0.9421900161030596,1.0,0.0578099838969404,-0.0578099838969403
pg18,health,-0.0066849404538908,0.143330879689751,4.393307153018663e-05,0.0578192945723949,0.0,1.0003221130616846,1.0,1.0,1.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,3102.99871139212,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,55.71354877300767,6.28014348282496,0.9421807054276052,1.0,0.0578192945723949,-0.0578192945723948
labNull,health,-0.0525731993617069,-0.0205894084330555,0.0045914990582559,0.0568990042674253,0.0597089814350225,0.9844003217408878,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,-1.4112637310955845,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,0.7675876580136447,6.28014348282496,0.9431009957325748,0.9402910185649777,-0.0028099771675971,0.0028099771675971
drugNull,health,-0.083454975269197,-0.0308915989751186,0.005610438576349,0.0634960789273969,0.0478299379982285,1.0985352262341568,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8724843020447594,0.0625,0.2096266047144862,2,0,0,0.0,0.0,0,-1.965059315269152,6211.000000000003,424.7118006840784,978.028030246858,-1.678509019283566,-0.1886095329514091,78.8098978555359,11.95009595804278,14.777654929312808,0.5674782639271385,6.28014348282496,0.936503921072603,0.9521700620017716,0.0156661409291684,-0.0156661409291684
ClaimsTruncated,health,0.1395066464799837,0.1580248418356756,0.0106492252914469,0.0579294038169228,0.0793103448275862,0.983058817231988,0.0,1.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,16.480449621489658,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,4.29827207913182,6.224277678798181,0.9420705961830772,0.9206896551724136,-0.0213809410106634,0.0213809410106634
age_05,health,-0.0156603675816607,-0.0183868658229489,0.0026205417750083,0.0570113314447592,0.0781527531083481,0.9674791792442607,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,6.137558520754569,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,2.852294212244056,6.224277678798181,0.9429886685552408,0.921847246891652,-0.0211414216635889,0.0211414216635889
age_15,health,-0.0425881790009693,-0.0193585436163974,0.0029919305727117,0.0590023243339889,0.058252427184466,1.0012662197770632,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,5.165780583443459,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,2.676586867164336,6.224277678798181,0.9409976756660112,0.941747572815534,0.0007498971495229,-0.0007498971495228
age_25,health,0.0069763710624568,-0.0027278232145726,0.0010800180186919,0.0590046177526936,0.0576923076923076,1.00130513896716,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,12.136174534998576,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,3.759290714612465,6.224277678798181,0.9409953822473064,0.9423076923076924,0.0013123100603859,-0.001312310060386
age_35,health,-0.0010687901986665,-0.0018252001459,0.0017200629083661,0.057924087066019,0.0674846625766871,0.9829685922596842,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,4.648067733730012,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,2.5780944738593163,6.224277678798181,0.942075912933981,0.9325153374233128,-0.0095605755106681,0.009560575510668
age_45,health,-0.0649067973865433,-0.0151230532538515,0.0037864896468544,0.0617422122738295,0.0411764705882352,1.0477619683955055,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,2.468564008663791,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,2.113709822011144,6.224277678798181,0.9382577877261704,0.9588235294117649,0.0205657416855942,-0.0205657416855943
age_55,health,-0.0474871122443306,-0.0035241785392053,0.0027981165440597,0.0598181818181818,0.0520393811533052,1.0151112767014403,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,3.868936166698595,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,2.422331611643183,6.224277678798181,0.9401818181818182,0.9479606188466948,0.0077788006648766,-0.0077788006648765
age_65,health,-0.0070586775241757,-0.0211379541108118,0.0025037274845001,0.0610422740524781,0.0428769017980636,1.035884055027163,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,3.726301682893861,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,2.392718513030577,6.224277678798181,0.938957725947522,0.9571230982019364,0.0181653722544144,-0.0181653722544145
age_75,health,0.0394169168640588,0.0115402645200227,0.0031954161859677,0.0601271921372133,0.0528375733855185,1.0203551649295957,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,1.276247560264717,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,1.8099272638196748,6.224277678798181,0.9398728078627868,0.9471624266144816,0.0072896187516948,-0.0072896187516947
age_85,health,0.1035361642676974,0.0432433052472392,0.0061784455062064,0.05682216766047,0.0825147347740668,0.964269080161692,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,7.298464470319049,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,3.048953000652752,6.224277678798181,0.94317783233953,0.9174852652259332,-0.0256925671135968,0.0256925671135967
age_MISS,health,0.0716080092036195,0.052426886343708,0.0037075886620522,0.0572188955422488,0.1105527638190954,0.9710015306363594,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,26.26626180291409,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,5.315806987146941,6.224277678798181,0.9427811044577512,0.8894472361809046,-0.0533338682768466,0.0533338682768466
sexMALE,health,0.0008521587656516,-0.0185331272970647,0.0013556480202363,0.0587554269175108,0.059143686502177,0.9970763841110926,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,-1.9492900355885976,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,0.2265783699851435,6.224277678798181,0.9412445730824892,0.940856313497823,-0.0003882595846661,0.0003882595846662
sexFEMALE,health,-0.0008521587656516,0.0185331272970647,0.0013556480202363,0.059143686502177,0.0587554269175108,1.0036651280465074,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,-1.9492900355885967,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,-0.226578369985144,6.224277678798181,0.940856313497823,0.9412445730824892,0.0003882595846661,-0.0003882595846662
labNull,health,-0.0420517998065432,-0.0339369566060197,0.0035871146006715,0.0572374645222327,0.0625315179021684,0.9713166452119876,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,-1.3990209890742116,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,0.775518931089876,6.224277678798181,0.9427625354777672,0.9374684820978316,-0.0052940533799357,0.0052940533799357
drugNull,health,-0.0485780064568896,-0.0201005932357688,0.0033359175703799,0.0617345663584103,0.0538461538461538,1.047632217628653,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8752213814200612,0.0625,0.2103261127255083,2,0,0,0.0,0.0,0,-1.9492900355885976,6125.876212363101,415.89480086823033,973.350270589228,-1.637582973560159,-0.226578369985144,78.04088536422427,11.651807889245106,14.85812910822983,0.6024487091724743,6.224277678798181,0.9382654336415897,0.9461538461538462,0.0078884125122564,-0.0078884125122565
ClaimsTruncated,health,0.1762782030841772,0.0415665010650785,0.0150682531786818,0.0532724505327245,0.1073825503355704,0.9535308076621092,0.0,1.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,15.906447356548435,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,4.230995797138309,6.34169661933246,0.9467275494672756,0.8926174496644296,-0.0541100998028458,0.0541100998028459
age_05,health,-0.0292279941598578,-0.0143855649177822,0.0042002036155749,0.0532881839244341,0.08,0.953812421771356,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,5.463962976114695,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,2.731703430577321,6.34169661933246,0.946711816075566,0.92,-0.0267118160755659,0.0267118160755658
age_15,health,-0.0513806741102325,-0.0145837810439312,0.0032355651441724,0.0564689063616869,0.0504065040650406,1.010744603494056,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,5.214249439367988,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,2.6856229269903267,6.34169661933246,0.9435310936383132,0.9495934959349596,0.0060624022966462,-0.0060624022966463
age_25,health,0.0078133553236304,0.01914663203729,0.001513382661505,0.0547545485753518,0.0727272727272727,0.9800590812723644,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,11.208537581623643,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,3.6338586146647978,6.34169661933246,0.9452454514246482,0.9272727272727272,-0.0179727241519208,0.0179727241519209
age_35,health,-0.0278162781286891,-0.0145046924418594,0.0019099373717744,0.0587290253480899,0.0295566502463054,1.0511987793573108,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,5.312639252903724,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,2.7038728958794334,6.34169661933246,0.94127097465191,0.9704433497536946,0.0291723751017845,-0.0291723751017844
age_45,health,-0.0709360288978543,-0.0068883317968506,0.004173812758235,0.0585930210860235,0.0387323943661971,1.0487644206492566,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,2.451830196727114,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,2.1097489870062005,6.34169661933246,0.9414069789139764,0.9612676056338028,0.0198606267198264,-0.0198606267198263
age_55,health,-0.0526611105762938,-0.0041093191597856,0.0027006129110211,0.0584392014519056,0.035663338088445,1.046011182183821,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,3.9916014257997183,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,2.447512246446588,6.34169661933246,0.9415607985480944,0.964336661911555,0.0227758633634606,-0.0227758633634606
age_65,health,-0.0377041305201198,-0.0157918952621444,0.0018743626190709,0.0588876772082878,0.0324400564174894,1.054038510491862,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,3.8931871745759263,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,2.4273305575450146,6.34169661933246,0.9411123227917122,0.9675599435825106,0.0264476207907984,-0.0264476207907984
age_75,health,0.1029784506737971,0.0096267421072601,0.0073407855429117,0.0503193342365008,0.0833333333333333,0.900672579086187,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,1.1531791964754978,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,1.7756148134358962,6.34169661933246,0.9496806657634992,0.9166666666666669,-0.0330139990968325,0.0330139990968324
age_85,health,0.1338096524972034,0.0419645005223245,0.0100382940790422,0.053072625698324,0.0890269151138716,0.9499541158855636,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,7.950900967033464,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,3.154099048262177,6.34169661933246,0.946927374301676,0.9109730848861284,-0.0359542894155476,0.0359542894155475
age_MISS,health,0.0499162726782323,0.0118480485217064,0.0031686884053571,0.0560186728909636,0.0516431924882629,1.002685813618949,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,24.21559184609884,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,5.119354871728959,6.34169661933246,0.9439813271090364,0.9483568075117372,0.0043754804027007,-0.0043754804027007
sexMALE,health,-0.0484627852041646,-0.0246176869010108,0.0026621058072632,0.0579878225572629,0.0532223026792179,1.0379318902108368,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,-1.9510597903484763,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,0.2226400073276017,6.34169661933246,0.9420121774427372,0.946777697320782,0.0047655198780449,-0.0047655198780449
sexFEMALE,health,0.0484627852041646,0.0246176869010108,0.0026621058072632,0.0532223026792179,0.0579878225572629,0.952633204439835,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,-1.9510597903484763,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,-0.2226400073276017,6.34169661933246,0.946777697320782,0.9420121774427372,-0.0047655198780449,0.0047655198780449
pcg44,health,-0.0082901401482639,-0.0009670661979996,6.760227499995851e-05,0.055895618556701,0.0,1.0004832474226804,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,2066.998389382904,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,45.47892695159511,6.34169661933246,0.944104381443299,1.0,0.055895618556701,-0.055895618556701
